group,num_ants,alpha,beta,evaporation_rate,q_percentage,iterations,fitness
100x100,100,0.5,3.0,0.3,0.1,50,17231.609576711708
100x100,100,0.5,1.0,0.7,0.2,100,12561.595423670806
100x100,100,0.5,1.0,0.7,0.2,50,10212.70609915004
100x100,100,0.5,1.0,0.7,0.1,100,13648.081475747822
100x100,100,0.5,1.0,0.7,0.1,50,11738.932037192984
100x100,100,0.5,1.0,0.3,0.2,100,12255.1981600642
100x100,100,0.5,1.0,0.3,0.2,50,12096.025763470185
100x100,100,0.5,1.0,0.3,0.1,100,12547.269257219155
100x100,100,0.5,1.0,0.3,0.1,50,15753.217927620046
100x100,50,1.5,3.0,0.7,0.2,100,12801.368055964162
100x100,50,1.5,3.0,0.7,0.2,50,12632.028420281782
100x100,50,1.5,3.0,0.7,0.1,100,12848.290143163656
100x100,50,1.5,3.0,0.7,0.1,50,12882.3014545746
100x100,50,1.5,3.0,0.3,0.2,100,15498.012658597567
100x100,200,1.5,1.0,0.3,0.2,100,13208.88584799833
100x100,50,1.5,3.0,0.3,0.1,100,16168.818666126464
100x100,100,1.5,1.0,0.7,0.1,50,9335.4542839606
100x100,100,1.5,1.0,0.7,0.1,100,9566.66591223819
100x100,50,1.5,3.0,0.3,0.2,50,14520.642584383102
100x100,100,1.5,1.0,0.7,0.2,100,10376.479460022594
100x100,100,1.5,1.0,0.7,0.2,50,9941.09182813172
100x100,200,1.5,1.0,0.3,0.1,50,11759.390036172783
100x100,200,0.5,3.0,0.7,0.2,100,16880.186953774482
100x100,200,0.5,3.0,0.7,0.2,50,15308.180998867734
100x100,200,0.5,3.0,0.7,0.1,100,17076.71947277872
100x100,200,0.5,3.0,0.7,0.1,50,18218.93144045308
100x100,200,0.5,3.0,0.3,0.2,100,16712.47048675531
100x100,200,0.5,3.0,0.3,0.2,50,17276.743231227916
100x100,200,0.5,3.0,0.3,0.1,50,18366.52505998659
100x100,200,0.5,1.0,0.7,0.2,100,13199.524575926203
100x100,200,0.5,1.0,0.7,0.2,50,10996.864178150627
100x100,200,0.5,1.0,0.7,0.1,100,11182.294255728688
100x100,200,0.5,1.0,0.7,0.1,50,12732.093344119421
100x100,200,0.5,3.0,0.3,0.1,100,18435.53721342474
100x100,200,0.5,1.0,0.3,0.2,50,12013.270268076936
100x100,200,0.5,1.0,0.3,0.2,100,13313.014901817482
100x100,100,1.5,3.0,0.3,0.1,50,15743.005641070693
100x100,100,1.5,3.0,0.3,0.1,100,17498.117670967586
100x100,100,1.5,3.0,0.3,0.2,50,15442.765377105608
100x100,100,1.5,3.0,0.7,0.1,50,14567.766480567454
100x100,100,1.5,3.0,0.3,0.2,100,16921.337906162444
100x100,100,1.5,3.0,0.7,0.2,50,12906.713088058219
100x100,200,1.5,1.0,0.3,0.1,100,12558.929663735595
100x100,100,1.5,3.0,0.7,0.2,100,13225.283939998386
100x100,200,0.5,1.0,0.3,0.1,50,13668.803845466158
100x100,200,0.5,1.0,0.3,0.1,100,12397.710508151533
100x100,100,1.5,3.0,0.7,0.1,100,13145.686249370992
100x200,100,0.5,1.0,0.3,0.1,50,24182.90292961777
100x200,50,1.5,3.0,0.7,0.2,50,24446.344477279694
100x200,50,1.5,3.0,0.7,0.2,100,24466.3305292405
100x200,100,0.5,1.0,0.3,0.1,100,25094.683450870747
100x200,100,0.5,1.0,0.7,0.2,100,23783.79034256725
100x200,100,0.5,1.0,0.3,0.2,100,24845.623238313074
100x200,100,0.5,1.0,0.7,0.1,50,22614.37919186962
100x200,100,0.5,1.0,0.7,0.1,100,25080.6954692659
100x200,100,0.5,1.0,0.7,0.2,50,23834.631255302615
100x200,50,1.5,3.0,0.7,0.1,100,24555.191307210695
100x200,100,0.5,1.0,0.3,0.2,50,24721.27718174278
100x200,50,1.5,3.0,0.7,0.1,50,24436.13466044481
100x200,50,0.5,3.0,0.7,0.2,100,28435.411276441573
100x200,50,1.5,3.0,0.3,0.2,50,28103.574804303273
100x200,50,1.5,3.0,0.3,0.1,100,27973.964303599303
100x200,50,1.5,3.0,0.3,0.1,50,28744.470884430288
100x200,50,1.5,1.0,0.7,0.2,100,21049.777717926234
100x200,50,1.5,1.0,0.7,0.2,50,21186.88393918415
100x200,50,1.5,1.0,0.7,0.1,100,20494.05652648902
100x200,50,1.5,1.0,0.7,0.1,50,20118.360986245978
100x200,50,1.5,1.0,0.3,0.2,100,22966.96566865579
100x200,50,1.5,1.0,0.3,0.2,50,25105.443602586285
100x200,50,1.5,1.0,0.3,0.1,100,24195.301749371767
100x200,50,1.5,1.0,0.3,0.1,50,26283.692651932528
100x200,100,0.5,3.0,0.3,0.1,50,29853.3266770778
100x200,50,1.5,3.0,0.3,0.2,100,28127.710685616836
100x200,100,0.5,3.0,0.3,0.1,100,28534.819225656902
100x200,100,1.5,1.0,0.7,0.2,50,20763.64301293279
100x200,100,0.5,3.0,0.3,0.2,100,29879.330087731345
100x200,50,0.5,3.0,0.7,0.2,50,28893.520459264808
100x200,200,0.5,1.0,0.7,0.1,100,23323.768511469534
100x200,200,0.5,1.0,0.7,0.1,50,26477.531774377712
100x200,200,0.5,1.0,0.3,0.2,100,26023.286110426652
100x200,200,0.5,1.0,0.3,0.2,50,29130.919958685357
100x200,200,0.5,1.0,0.3,0.1,100,25725.220182218934
100x200,200,0.5,1.0,0.3,0.1,50,25553.157501470338
100x200,100,1.5,3.0,0.7,0.2,100,26155.847075895414
100x200,100,1.5,3.0,0.7,0.2,50,24197.622185698874
100x200,100,1.5,3.0,0.7,0.1,100,24669.067031004026
100x200,100,1.5,3.0,0.7,0.1,50,24596.529422039166
100x200,100,1.5,3.0,0.3,0.2,100,29640.048609377176
100x200,100,0.5,3.0,0.3,0.2,50,31099.255578691696
100x200,100,1.5,3.0,0.3,0.2,50,29140.560381376195
100x200,100,1.5,3.0,0.3,0.1,50,29656.586546495186
100x200,100,1.5,1.0,0.7,0.2,100,21494.022599805077
100x200,100,1.5,1.0,0.7,0.1,100,21449.152364385285
100x200,100,1.5,1.0,0.7,0.1,50,21587.670662768855
100x200,100,1.5,1.0,0.3,0.2,100,23357.202995105057
100x200,100,1.5,1.0,0.3,0.2,50,23868.411873372723
100x200,100,1.5,1.0,0.3,0.1,100,23666.50148405481
100x200,100,1.5,1.0,0.3,0.1,50,23379.00296053545
100x200,100,0.5,3.0,0.7,0.2,100,27389.540714164046
100x200,100,0.5,3.0,0.7,0.2,50,29359.11486548103
100x200,100,0.5,3.0,0.7,0.1,100,28885.886418049966
100x200,100,0.5,3.0,0.7,0.1,50,29647.516840645767
100x200,100,1.5,3.0,0.3,0.1,100,28868.906920463247
100x200,50,0.5,3.0,0.7,0.1,100,26906.89471561835
100x200,100,1.5,1.0,0.3,0.2,50,27125.232483746593
100x200,50,0.5,3.0,0.3,0.2,100,28348.63475419874
100x200,200,0.5,3.0,0.7,0.1,50,29768.63913923707
100x200,200,0.5,3.0,0.3,0.2,100,31416.049408073282
100x200,200,0.5,3.0,0.3,0.2,50,30703.501224512005
100x200,200,0.5,3.0,0.3,0.1,100,31630.698924171113
100x200,200,0.5,3.0,0.3,0.1,50,31467.114973018342
100x200,200,0.5,1.0,0.7,0.2,100,26617.50756121489
100x200,200,0.5,1.0,0.7,0.2,50,25978.078783856003
100x200,200,0.5,1.0,0.7,0.1,100,27354.553904104243
100x200,200,0.5,1.0,0.7,0.1,50,26540.297562278363
100x200,200,0.5,1.0,0.3,0.2,100,27382.02425862461
100x200,200,0.5,1.0,0.3,0.2,50,27899.38356801422
100x200,200,0.5,1.0,0.3,0.1,100,27738.728849461848
100x200,200,0.5,3.0,0.7,0.1,100,30416.82413765795
100x200,200,0.5,1.0,0.3,0.1,50,26985.935681665047
100x200,100,1.5,3.0,0.7,0.2,50,25415.186632790745
100x200,100,1.5,3.0,0.7,0.1,100,25214.38955319462
100x200,100,1.5,3.0,0.7,0.1,50,25251.856234570936
100x200,100,1.5,3.0,0.3,0.2,100,30335.271665612458
100x200,100,1.5,3.0,0.3,0.2,50,30325.717858707452
100x200,100,1.5,3.0,0.3,0.1,100,30620.10281181061
100x200,100,1.5,3.0,0.3,0.1,50,31697.642837140254
100x200,100,1.5,1.0,0.7,0.2,100,21166.901636612172
100x200,100,1.5,1.0,0.7,0.2,50,22322.350201017154
100x200,100,1.5,1.0,0.7,0.1,100,21594.17010260962
100x200,100,1.5,1.0,0.7,0.1,50,21876.554786587425
100x200,100,1.5,1.0,0.3,0.2,100,26555.217443577487
100x200,100,1.5,3.0,0.7,0.2,100,25250.689870834627
100x200,50,0.5,3.0,0.7,0.1,50,27763.231536626903
100x200,200,0.5,3.0,0.7,0.2,50,31314.08212266054
100x200,200,1.5,1.0,0.3,0.1,50,27420.917468462092
100x200,50,0.5,3.0,0.3,0.2,50,29976.892531514757
100x200,50,0.5,3.0,0.3,0.1,100,29505.937205587754
100x200,50,0.5,3.0,0.3,0.1,50,30166.354020884814
100x200,50,0.5,1.0,0.7,0.2,100,21458.122185195913
100x200,50,0.5,1.0,0.7,0.2,50,21928.137404669924
100x200,50,0.5,1.0,0.7,0.1,100,22270.548973975747
100x200,50,0.5,1.0,0.7,0.1,50,22820.09225947754
100x200,50,0.5,1.0,0.3,0.2,100,23074.793105551664
100x200,50,0.5,1.0,0.3,0.2,50,24023.41495912899
100x200,50,0.5,1.0,0.3,0.1,100,25020.561016735548
100x200,50,0.5,1.0,0.3,0.1,50,23502.20885531093
100x200,200,1.5,3.0,0.7,0.2,100,25063.88240194737
100x200,200,0.5,3.0,0.7,0.2,100,30187.364238024482
100x200,200,1.5,3.0,0.7,0.2,50,25026.12564208842
100x200,200,1.5,3.0,0.7,0.1,50,25298.703507855265
100x200,200,1.5,3.0,0.3,0.2,100,30884.140480511447
100x200,200,1.5,3.0,0.3,0.2,50,29914.360883492176
100x200,200,1.5,3.0,0.3,0.1,100,29577.4909921164
100x200,200,1.5,3.0,0.3,0.1,50,31753.132609415177
100x200,200,1.5,1.0,0.7,0.2,100,21974.13012301833
100x200,200,1.5,1.0,0.7,0.2,50,22419.00535141855
100x200,200,1.5,1.0,0.7,0.1,100,21553.483800951057
100x200,200,1.5,1.0,0.7,0.1,50,21849.550395898743
100x200,200,1.5,1.0,0.3,0.2,100,25863.490535670768
100x200,200,1.5,1.0,0.3,0.2,50,26663.913613703415
100x200,200,1.5,1.0,0.3,0.1,100,25874.803509409518
100x200,200,1.5,3.0,0.7,0.1,100,25210.312688086273
100x200,200,0.5,1.0,0.7,0.2,50,24676.35561179065
100x200,100,0.5,1.0,0.3,0.1,50,24707.776951949847
100x200,200,0.5,3.0,0.3,0.1,50,30946.93900049466
100x200,100,1.5,3.0,0.7,0.2,100,24812.183944948654
100x200,100,1.5,3.0,0.7,0.2,50,25841.42598245151
100x200,100,1.5,3.0,0.7,0.1,100,24844.13725232919
100x200,100,1.5,3.0,0.7,0.1,50,24763.15863055348
100x200,100,1.5,3.0,0.3,0.2,100,29524.132540112965
100x200,100,1.5,3.0,0.3,0.2,50,29950.512175438733
100x200,100,1.5,3.0,0.3,0.1,100,29264.391087484048
100x200,100,1.5,3.0,0.3,0.1,50,27742.19587983361
100x200,100,1.5,1.0,0.7,0.2,100,20835.081371540095
100x200,100,1.5,1.0,0.7,0.2,50,20585.272242799525
100x200,100,1.5,1.0,0.7,0.1,100,20756.17422938867
100x200,100,1.5,1.0,0.7,0.1,50,20887.315437850157
100x200,200,0.5,1.0,0.3,0.1,50,24809.95569438004
100x200,100,1.5,1.0,0.3,0.2,100,23466.0148675686
100x200,100,1.5,1.0,0.3,0.1,100,23617.903241318334
100x200,100,1.5,1.0,0.3,0.1,50,24715.153034944804
100x200,100,0.5,3.0,0.7,0.2,100,31003.085526870233
100x200,100,0.5,3.0,0.7,0.2,50,29712.763417479742
100x200,100,0.5,3.0,0.7,0.1,100,28991.34665554805
100x200,100,0.5,3.0,0.7,0.1,50,28581.145349777355
100x200,100,0.5,3.0,0.3,0.2,100,29628.2359171099
100x200,100,0.5,3.0,0.3,0.2,50,29766.98611863834
100x200,100,0.5,3.0,0.3,0.1,100,30589.948322549084
100x200,100,0.5,3.0,0.3,0.1,50,30099.29350861314
100x200,100,0.5,1.0,0.7,0.2,100,22969.096002907194
100x200,100,0.5,1.0,0.7,0.2,50,23737.730785860957
100x200,100,1.5,1.0,0.3,0.2,50,25001.040542491504
100x200,100,0.5,1.0,0.7,0.1,100,24947.974940498687
100x200,200,0.5,1.0,0.3,0.1,100,24147.9069775398
100x200,200,0.5,1.0,0.3,0.2,100,25919.24548756895
100x200,200,1.5,3.0,0.7,0.1,100,24794.601831688233
100x200,200,1.5,3.0,0.7,0.1,50,25417.13425962176
100x200,200,1.5,3.0,0.3,0.2,100,28371.159207720808
100x200,200,1.5,3.0,0.3,0.2,50,29209.619574405806
100x200,200,1.5,3.0,0.3,0.1,100,29192.464568533596
100x200,200,1.5,3.0,0.3,0.1,50,29189.000348074216
100x200,200,1.5,1.0,0.7,0.2,100,21432.11768794728
100x200,200,1.5,1.0,0.7,0.2,50,20989.197158581712
100x200,200,1.5,1.0,0.7,0.1,100,21580.68607313603
100x200,200,1.5,1.0,0.7,0.1,50,21693.51688906716
100x200,200,1.5,1.0,0.3,0.2,100,24894.095464710746
100x200,200,1.5,1.0,0.3,0.2,50,24508.804737440903
100x200,200,0.5,1.0,0.3,0.2,50,26490.642758654496
100x200,200,1.5,1.0,0.3,0.1,100,26606.765645420943
100x200,200,0.5,3.0,0.7,0.2,100,29211.83790806079
100x200,200,0.5,3.0,0.7,0.2,50,28507.544483386217
100x200,200,0.5,3.0,0.7,0.1,100,29091.534920135637
100x200,200,0.5,3.0,0.7,0.1,50,29771.936145678683
100x200,200,0.5,3.0,0.3,0.2,100,29260.530666342158
100x200,200,0.5,3.0,0.3,0.2,50,30555.393227912773
100x200,200,0.5,3.0,0.3,0.1,100,29154.087823721078
100x200,200,0.5,3.0,0.3,0.1,50,29839.96559515182
100x200,200,0.5,1.0,0.7,0.2,100,23451.419813374363
100x200,200,0.5,1.0,0.7,0.2,50,23248.04270322481
100x200,200,0.5,1.0,0.7,0.1,100,26200.960152347576
100x200,200,0.5,1.0,0.7,0.1,50,24749.058948731108
100x200,200,1.5,1.0,0.3,0.1,50,24541.734711748923
100x200,100,0.5,1.0,0.7,0.1,50,25177.2782725675
100x200,100,0.5,1.0,0.3,0.2,100,24115.24582845558
100x200,100,0.5,1.0,0.3,0.2,50,26244.685256621484
100x200,50,0.5,1.0,0.3,0.2,50,25087.189282958374
100x200,50,0.5,1.0,0.3,0.1,100,23472.049534917576
100x200,50,0.5,1.0,0.3,0.1,50,25985.743702824864
100x200,200,1.5,3.0,0.7,0.2,100,25204.248939515164
100x200,200,1.5,3.0,0.7,0.2,50,24619.53307611037
100x200,200,1.5,3.0,0.7,0.1,100,24889.460438640013
100x200,200,1.5,3.0,0.7,0.1,50,24736.983160792308
100x200,200,1.5,3.0,0.3,0.2,100,29425.366827186117
100x200,200,1.5,3.0,0.3,0.2,50,28294.930660722217
100x200,200,1.5,3.0,0.3,0.1,100,28557.41278099537
100x200,200,1.5,3.0,0.3,0.1,50,29163.060903930374
100x200,200,1.5,1.0,0.7,0.2,100,20931.667264263964
100x200,50,0.5,1.0,0.3,0.2,100,24207.08511838192
100x200,200,1.5,1.0,0.7,0.2,50,21123.504265436197
100x200,200,1.5,1.0,0.7,0.1,50,21044.563030513113
100x200,200,1.5,1.0,0.3,0.2,100,25466.18740350914
100x200,200,1.5,1.0,0.3,0.2,50,23348.728758343663
100x200,200,1.5,1.0,0.3,0.1,100,24633.363533767435
100x200,200,1.5,1.0,0.3,0.1,50,25909.49459765561
100x200,200,0.5,3.0,0.7,0.2,100,30640.11837155235
100x200,200,0.5,3.0,0.7,0.2,50,28423.106520097474
100x200,200,0.5,3.0,0.7,0.1,100,28485.054998656815
100x200,200,0.5,3.0,0.7,0.1,50,30193.87442106539
100x200,200,0.5,3.0,0.3,0.2,100,29414.72619373492
100x200,200,0.5,3.0,0.3,0.2,50,28951.028388377566
100x200,200,0.5,3.0,0.3,0.1,100,29218.993551524884
100x200,200,1.5,1.0,0.7,0.1,100,20928.357209823167
100x200,50,0.5,1.0,0.7,0.1,50,25387.86907358085
100x200,50,0.5,1.0,0.7,0.1,100,23618.241920914425
100x200,50,0.5,1.0,0.7,0.2,50,24134.48556471199
100x200,100,0.5,1.0,0.3,0.1,100,24585.018134122583
100x200,100,1.5,1.0,0.3,0.1,100,27138.177535355702
100x200,50,1.5,3.0,0.7,0.2,100,24938.141787154604
100x200,50,1.5,3.0,0.7,0.2,50,24705.964371092283
100x200,50,1.5,3.0,0.7,0.1,100,24979.321776664507
100x200,50,1.5,3.0,0.7,0.1,50,24328.595695597774
100x200,50,1.5,3.0,0.3,0.2,100,27249.228516025847
100x200,50,1.5,3.0,0.3,0.2,50,28206.5815836154
100x200,50,1.5,3.0,0.3,0.1,100,28277.659749394235
100x200,50,1.5,3.0,0.3,0.1,50,28114.304630989427
100x200,50,1.5,1.0,0.7,0.2,100,21055.707478839016
100x200,50,1.5,1.0,0.7,0.2,50,20857.5520436081
100x200,50,1.5,1.0,0.7,0.1,100,21320.80552618117
100x200,50,1.5,1.0,0.7,0.1,50,20483.535802840346
100x200,50,1.5,1.0,0.3,0.2,100,22836.78697441407
100x200,50,1.5,1.0,0.3,0.2,50,22671.082157760015
100x200,50,1.5,1.0,0.3,0.1,100,24011.13360028594
100x200,50,1.5,1.0,0.3,0.1,50,25197.64103118726
100x200,50,0.5,3.0,0.7,0.2,100,27768.314252067736
100x200,50,0.5,3.0,0.7,0.2,50,29464.48627425713
100x200,50,0.5,3.0,0.7,0.1,100,26922.114771638608
100x200,50,0.5,3.0,0.7,0.1,50,28518.80238427007
100x200,50,0.5,3.0,0.3,0.2,100,30535.56286006615
100x200,50,0.5,3.0,0.3,0.2,50,28501.99973460685
100x200,50,0.5,3.0,0.3,0.1,100,31346.914336362835
100x200,50,0.5,3.0,0.3,0.1,50,29217.035104455885
100x200,50,0.5,1.0,0.7,0.2,100,24358.816077177224
100x200,200,0.5,1.0,0.7,0.2,100,24754.241174652834
100x200,100,1.5,1.0,0.3,0.1,50,24409.547626101088
100x200,200,1.5,1.0,0.7,0.1,100,23648.796712583295
100x200,100,0.5,3.0,0.7,0.2,50,30660.691917284395
100x200,200,1.5,1.0,0.7,0.1,100,23322.979973928563
100x200,200,1.5,1.0,0.7,0.1,50,23884.097128133
100x200,200,1.5,1.0,0.3,0.2,100,24194.510717868987
100x200,200,1.5,1.0,0.3,0.2,50,26340.768956695058
100x200,200,1.5,1.0,0.3,0.1,100,26136.01803472681
100x200,200,1.5,1.0,0.3,0.1,50,23984.334578684615
100x200,200,0.5,3.0,0.7,0.2,100,31074.168436632106
100x200,200,0.5,3.0,0.7,0.2,50,29885.523592586505
100x200,200,0.5,3.0,0.7,0.1,100,29674.688352002937
100x200,200,0.5,3.0,0.7,0.1,50,30997.633099060724
100x200,200,0.5,3.0,0.3,0.2,100,31325.579911540666
100x200,200,0.5,3.0,0.3,0.2,50,30228.650986859062
100x200,200,1.5,1.0,0.7,0.2,50,23212.603249966967
100x200,200,0.5,3.0,0.3,0.1,100,30451.952380931267
100x200,200,0.5,1.0,0.7,0.2,100,25746.98502367875
100x200,200,0.5,1.0,0.7,0.2,50,27995.557344507633
100x200,200,0.5,1.0,0.7,0.1,100,25812.094965864875
100x200,200,0.5,1.0,0.7,0.1,50,26448.35821869
100x200,200,0.5,1.0,0.3,0.2,100,26232.854590822117
100x200,200,0.5,1.0,0.3,0.2,50,26694.141353070467
100x200,200,0.5,1.0,0.3,0.1,100,28835.45497971953
100x200,200,0.5,1.0,0.3,0.1,50,27891.47980159647
100x200,100,1.5,3.0,0.7,0.2,100,27574.47879274428
100x200,100,1.5,3.0,0.7,0.2,50,26943.432389962065
100x200,100,1.5,3.0,0.7,0.1,100,27086.687622464
100x200,100,1.5,3.0,0.7,0.1,50,26854.462896391604
100x200,200,0.5,3.0,0.3,0.1,50,30721.80014165469
100x200,100,1.5,3.0,0.3,0.2,100,29846.573583952213
100x200,200,1.5,1.0,0.7,0.2,100,23138.59213691224
100x200,200,1.5,3.0,0.3,0.1,100,29305.76446226719
100x200,50,1.5,1.0,0.3,0.2,100,26161.985484905206
100x200,50,1.5,1.0,0.3,0.2,50,24877.709657976655
100x200,50,1.5,1.0,0.3,0.1,100,24355.307868947628
100x200,50,1.5,1.0,0.3,0.1,50,25125.343869192242
100x200,50,0.5,3.0,0.7,0.2,100,29159.868362940186
100x200,50,0.5,3.0,0.7,0.2,50,28643.59264637759
100x200,50,0.5,3.0,0.7,0.1,100,30276.516007866376
100x200,50,0.5,3.0,0.7,0.1,50,29191.74896602747
100x200,50,0.5,3.0,0.3,0.2,100,30479.116182912505
100x200,50,0.5,3.0,0.3,0.2,50,31856.897476695776
100x200,50,0.5,3.0,0.3,0.1,100,33047.90269953853
100x200,50,0.5,3.0,0.3,0.1,50,31435.01817549641
100x200,200,1.5,3.0,0.3,0.1,50,29848.00442689222
100x200,50,0.5,1.0,0.7,0.2,100,25214.39344695034
100x200,50,0.5,1.0,0.7,0.1,100,25640.056554075374
100x200,50,0.5,1.0,0.7,0.1,50,24656.874233423077
100x200,50,0.5,1.0,0.3,0.2,100,26593.948004921596
100x200,50,0.5,1.0,0.3,0.2,50,26435.590948608005
100x200,50,0.5,1.0,0.3,0.1,100,26116.64490500617
100x200,50,0.5,1.0,0.3,0.1,50,27259.989281567498
100x200,200,1.5,3.0,0.7,0.2,100,27348.25566063696
100x200,200,1.5,3.0,0.7,0.2,50,27576.1221782791
100x200,200,1.5,3.0,0.7,0.1,100,27203.875050363316
100x200,200,1.5,3.0,0.7,0.1,50,27320.8068318704
100x200,200,1.5,3.0,0.3,0.2,100,31128.53802049966
100x200,200,1.5,3.0,0.3,0.2,50,29990.371409457166
100x200,50,0.5,1.0,0.7,0.2,50,25433.779405007896
100x200,50,1.5,1.0,0.7,0.1,50,22956.967054821696
100x200,100,1.5,3.0,0.3,0.2,50,29142.193577125487
100x200,100,1.5,3.0,0.3,0.1,50,29414.318894956446
100x200,50,1.5,3.0,0.3,0.1,100,26989.087975855222
100x200,50,1.5,3.0,0.3,0.1,50,31359.109950227423
100x200,50,1.5,1.0,0.7,0.2,100,22585.781086510066
100x200,50,1.5,1.0,0.7,0.2,50,23671.398788529492
100x200,50,1.5,1.0,0.7,0.1,100,23387.153114848108
100x200,50,1.5,1.0,0.7,0.1,50,22532.307267683995
100x200,50,1.5,1.0,0.3,0.2,100,24582.034545240756
100x200,50,1.5,1.0,0.3,0.2,50,25914.58412515734
100x200,50,1.5,1.0,0.3,0.1,100,26272.91482758525
100x200,50,1.5,1.0,0.3,0.1,50,25151.41749919174
100x200,50,0.5,3.0,0.7,0.2,100,31497.844896135415
100x200,50,0.5,3.0,0.7,0.2,50,28780.745097006922
100x200,50,1.5,3.0,0.3,0.2,50,30959.033615442815
100x200,50,0.5,3.0,0.7,0.1,100,29662.820482372543
100x200,50,0.5,3.0,0.3,0.2,100,30524.38765852712
100x200,50,0.5,3.0,0.3,0.2,50,29208.204240524006
100x200,50,0.5,3.0,0.3,0.1,100,30005.575121770038
100x200,50,0.5,3.0,0.3,0.1,50,29559.11620240927
100x200,50,0.5,1.0,0.7,0.2,100,26345.041811689232
100x200,50,0.5,1.0,0.7,0.2,50,26769.414617953007
100x200,50,0.5,1.0,0.7,0.1,100,24376.86453331302
100x200,50,0.5,1.0,0.7,0.1,50,25228.7247590643
100x200,50,0.5,1.0,0.3,0.2,100,26670.607016676622
100x200,50,0.5,1.0,0.3,0.2,50,25467.076772647575
100x200,50,0.5,1.0,0.3,0.1,100,25622.34934367295
100x200,200,1.5,3.0,0.7,0.2,50,24854.71032771498
100x200,50,0.5,3.0,0.7,0.1,50,28021.26026584108
100x200,100,1.5,3.0,0.3,0.1,100,30937.831567551486
100x200,50,1.5,3.0,0.3,0.2,100,28952.451066923364
100x200,50,1.5,3.0,0.7,0.1,100,26684.26171689
100x200,100,1.5,1.0,0.7,0.2,100,23158.84507438626
100x200,100,1.5,1.0,0.7,0.2,50,23732.91158979171
100x200,100,1.5,1.0,0.7,0.1,100,22708.856086067208
100x200,100,1.5,1.0,0.7,0.1,50,23512.399735148363
100x200,100,1.5,1.0,0.3,0.2,100,24790.466842210793
100x200,100,1.5,1.0,0.3,0.2,50,25808.916169671225
100x200,100,1.5,1.0,0.3,0.1,100,24696.364688469344
100x200,100,1.5,1.0,0.3,0.1,50,25310.63251095953
100x200,100,0.5,3.0,0.7,0.2,100,30663.214046877085
100x200,100,0.5,3.0,0.7,0.2,50,31228.040693054587
100x200,100,0.5,3.0,0.7,0.1,100,29768.883736125194
100x200,100,0.5,3.0,0.7,0.1,50,29617.652388348994
100x200,50,1.5,3.0,0.7,0.1,50,26743.54881415
100x200,100,0.5,3.0,0.3,0.2,100,31203.640298653638
100x200,100,0.5,3.0,0.3,0.1,100,30372.82001984232
100x200,100,0.5,3.0,0.3,0.1,50,32121.82466934849
100x200,100,0.5,1.0,0.7,0.2,100,28626.47862436004
100x200,100,0.5,1.0,0.7,0.2,50,24263.124652351704
100x200,100,0.5,1.0,0.7,0.1,100,25402.503674234926
100x200,100,0.5,1.0,0.7,0.1,50,22604.062286826775
100x200,100,0.5,1.0,0.3,0.2,100,25659.522191675802
100x200,100,0.5,1.0,0.3,0.2,50,27910.246237085474
100x200,100,0.5,1.0,0.3,0.1,100,25823.581582653518
100x200,100,0.5,1.0,0.3,0.1,50,26959.189472404756
100x200,50,1.5,3.0,0.7,0.2,100,26923.308341667067
100x200,50,1.5,3.0,0.7,0.2,50,27151.618955790113
100x200,100,0.5,3.0,0.3,0.2,50,30677.76001373477
100x200,100,0.5,3.0,0.7,0.2,100,30625.38313381347
100x200,50,1.5,1.0,0.7,0.1,100,22410.768143863676
100x200,50,1.5,1.0,0.7,0.2,100,22933.68863766021
100x200,50,0.5,3.0,0.7,0.2,100,31652.447152331504
100x200,50,0.5,3.0,0.7,0.2,50,32836.36940774232
100x200,50,0.5,3.0,0.7,0.1,100,31243.167080581803
100x200,50,0.5,3.0,0.7,0.1,50,28134.073209329243
100x200,50,0.5,3.0,0.3,0.2,100,31385.277054929284
100x200,50,0.5,3.0,0.3,0.2,50,31395.56339576943
100x200,50,0.5,3.0,0.3,0.1,100,28428.531788796266
100x200,50,0.5,3.0,0.3,0.1,50,29353.20243907853
100x200,50,0.5,1.0,0.7,0.2,100,24054.94971977504
100x200,50,0.5,1.0,0.7,0.2,50,26853.666780984604
100x200,50,0.5,1.0,0.7,0.1,100,25649.376812040013
100x200,50,0.5,1.0,0.7,0.1,50,24768.004437662807
100x200,50,1.5,1.0,0.3,0.1,50,23701.148035276638
100x200,50,0.5,1.0,0.3,0.2,100,26702.977751037684
100x200,50,0.5,1.0,0.3,0.1,100,28099.114771959255
100x200,50,0.5,1.0,0.3,0.1,50,26619.097355059865
100x200,200,1.5,3.0,0.7,0.2,100,27183.403400995
100x200,200,1.5,3.0,0.7,0.2,50,27143.18546850643
100x200,200,1.5,3.0,0.7,0.1,100,27461.828268938232
100x200,200,1.5,3.0,0.7,0.1,50,27558.041104971322
100x200,200,1.5,3.0,0.3,0.2,100,31333.779678044717
100x200,200,1.5,3.0,0.3,0.2,50,31143.422540788844
100x200,200,1.5,3.0,0.3,0.1,100,30756.72702623642
100x200,200,1.5,3.0,0.3,0.1,50,30645.35065888288
100x200,200,1.5,1.0,0.7,0.2,100,23322.91040432064
100x200,200,1.5,1.0,0.7,0.2,50,23722.01895783384
100x200,50,0.5,1.0,0.3,0.2,50,25217.049384533504
100x200,200,1.5,1.0,0.7,0.1,50,23358.246645113482
100x200,50,1.5,1.0,0.3,0.1,100,24973.062620588757
